2019-01-25_12_39_56;neutral
2019-01-25_12_40_58;happy
2019-01-25_12_42_00;happy
2019-01-25_12_43_01;happy
2019-01-25_12_44_03;neutral
2019-01-25_12_45_05;happy
2019-01-25_12_46_07;neutral
2019-01-25_12_47_09;anger
2019-01-25_12_48_11;happy
2019-01-25_12_55_03;neutral
2019-01-25_12_56_06;neutral
2019-01-25_12_57_08;sadness
2019-01-25_12_58_09;happy
2019-01-25_12_59_11;happy
2019-01-25_13_00_13;happy
2019-01-25_13_01_15;neutral
2019-01-25_13_02_17;anger
2019-01-25_13_03_19;neutral
2019-01-25_13_04_21;sadness
2019-01-25_13_05_22;surprise
2019-01-25_13_06_24;neutral
2019-01-25_13_07_27;happy
2019-01-25_13_08_29;neutral
2019-01-25_13_09_31;neutral
2019-01-25_13_11_34;neutral
2019-01-25_13_12_36;happy
2019-01-25_13_19_01;happy
2019-01-25_13_20_04;neutral
2019-01-25_13_21_06;neutral
2019-01-25_13_22_08;sadness
2019-01-25_13_23_10;neutral
2019-01-25_13_24_12;neutral
2019-01-25_13_25_13;neutral
2019-01-25_13_26_15;sadness
2019-01-25_13_27_17;happy
2019-01-25_13_28_19;happy
2019-01-25_13_29_21;happy
2019-01-25_13_30_23;happy
2019-01-25_13_31_25;happy
2019-01-25_13_32_26;sadness
2019-01-25_13_33_28;neutral
2019-01-30_10_05_44;happy
2019-01-30_10_06_59;neutral
2019-01-30_10_08_01;neutral
2019-01-30_10_09_03;neutral
2019-01-30_10_10_05;surprise
2019-01-30_10_11_06;sadness
2019-01-30_10_12_08;neutral
2019-01-30_10_22_24;neutral
2019-01-30_10_23_26;neutral
2019-01-30_10_24_28;sadness
2019-01-30_10_26_31;sadness
2019-01-30_10_27_33;neutral
2019-01-30_10_29_37;sadness
2019-01-30_10_30_39;sadness
2019-01-30_10_33_45;happy
2019-01-30_10_34_47;sadness
2019-01-30_10_35_49;sadness
2019-01-30_10_36_51;surprise
2019-01-30_10_37_53;sadness
2019-01-30_10_40_59;surprise
2019-01-30_10_42_01;happy
2019-01-30_10_43_03;happy
2019-01-30_10_44_05;neutral
2019-01-30_10_45_07;happy
2019-01-30_10_46_09;neutral
2019-01-30_10_47_11;sadness
2019-01-30_10_48_13;happy
2019-01-30_10_49_15;sadness
2019-01-30_10_50_17;sadness
2019-01-30_10_51_19;surprise
2019-01-30_10_52_20;surprise
2019-01-30_10_53_22;sadness
2019-01-30_10_54_24;sadness
2019-01-30_10_55_26;sadness
2019-01-30_10_57_50;neutral
2019-01-30_10_58_59;happy
2019-01-30_11_00_01;neutral
2019-01-30_11_01_03;happy
2019-01-30_11_02_05;happy
2019-01-30_11_03_07;neutral
2019-01-30_11_04_08;neutral
2019-01-30_11_05_10;happy
2019-01-30_11_06_12;neutral
2019-01-30_11_07_14;anger
2019-01-30_11_08_16;neutral
2019-01-30_11_09_18;neutral
2019-01-30_11_10_20;neutral
2019-01-30_11_11_21;happy
2019-01-30_11_12_23;happy
2019-01-30_11_13_25;happy
2019-01-30_11_14_27;happy
2019-01-30_11_15_29;neutral
2019-01-30_11_16_31;sadness
2019-01-30_11_17_33;neutral
2019-01-30_11_20_38;happy
2019-01-30_11_21_40;neutral
2019-01-30_11_34_00;sadness
2019-01-30_11_35_02;happy
2019-01-30_11_36_04;happy
2019-01-30_11_37_06;neutral
2019-01-30_11_42_14;anger
2019-01-30_11_43_16;sadness
2019-01-30_11_45_20;neutral
2019-01-30_11_55_38;happy
2019-01-30_11_56_40;neutral
2019-01-30_11_57_42;happy
2019-01-30_11_59_46;neutral
2019-01-30_12_02_52;neutral
2019-01-30_12_05_57;neutral
2019-01-30_12_06_59;sadness
2019-01-30_12_08_00;neutral
2019-01-30_12_12_07;sadness
2019-01-30_12_14_11;happy
2019-01-30_12_15_13;happy
2019-01-30_12_16_15;neutral
2019-01-30_12_17_17;happy
2019-01-30_12_18_18;neutral
2019-01-30_12_19_20;sadness
2019-01-30_12_20_22;neutral
2019-01-30_12_21_24;happy
2019-01-30_12_32_46;neutral
2019-01-30_12_33_49;happy
2019-01-30_12_34_51;neutral
2019-01-30_12_35_53;neutral
2019-01-30_12_36_55;neutral
2019-01-30_12_37_57;sadness
2019-01-30_12_43_07;happy
2019-01-30_12_44_10;happy
2019-01-30_12_45_12;happy
2019-01-30_12_46_14;happy
2019-01-30_12_47_15;surprise
2019-01-30_12_48_17;happy
2019-01-30_12_49_19;happy
2019-01-30_12_50_21;neutral
2019-01-30_12_51_23;happy
2019-01-30_12_52_25;neutral
2019-01-30_12_54_29;happy
2019-01-30_12_55_31;neutral
2019-01-30_12_56_33;neutral
2019-01-30_12_57_35;happy
2019-01-30_12_58_36;neutral
2019-01-30_12_59_38;happy
2019-01-30_13_01_42;neutral
2019-01-30_13_03_45;neutral
2019-01-30_13_04_47;happy
2019-01-30_13_06_51;sadness
2019-01-30_13_07_52;sadness
2019-01-30_13_08_54;sadness
2019-01-30_13_09_56;sadness
2019-01-30_13_10_58;surprise
2019-01-30_13_12_00;neutral
2019-01-30_13_13_02;sadness
2019-01-30_13_14_04;sadness
2019-01-30_13_15_06;neutral
2019-01-30_13_17_09;neutral
2019-01-30_13_18_11;happy
2019-01-30_13_19_13;neutral
2019-01-30_13_20_15;happy
2019-01-30_13_21_17;happy
2019-01-30_13_22_18;happy
2019-01-30_13_23_20;happy
2019-01-30_13_24_22;happy
2019-01-30_13_25_24;neutral
2019-01-30_13_26_26;happy
2019-01-30_13_27_28;happy
2019-01-30_13_28_30;happy
2019-01-30_13_29_31;neutral
2019-01-30_13_30_33;sadness
2019-01-30_13_31_35;sadness
2019-01-30_13_32_37;surprise
2019-01-30_13_33_39;neutral
2019-01-30_13_34_40;sadness
2019-01-30_13_35_42;surprise
2019-01-30_13_36_44;surprise
2019-01-30_13_37_46;happy
2019-01-30_13_38_48;sadness
2019-01-30_13_39_49;sadness
2019-01-30_13_40_51;neutral
2019-01-30_13_41_53;surprise
2019-01-30_13_42_55;neutral
2019-01-30_13_43_57;happy
2019-01-30_13_44_59;happy
2019-01-30_13_46_01;happy
2019-01-30_13_53_13;happy
2019-01-30_13_54_15;happy
2019-01-30_13_55_17;happy
2019-01-30_13_56_19;happy
2019-01-30_13_58_22;happy
2019-01-30_13_59_24;happy
2019-01-30_14_00_26;happy
2019-01-30_14_01_28;happy
2019-01-30_14_02_30;sadness
2019-01-31_10_15_05;happy
2019-01-31_10_16_10;neutral
2019-01-31_10_17_12;sadness
2019-01-31_10_18_14;neutral
2019-01-31_10_19_16;sadness
2019-01-31_10_20_18;happy
2019-01-31_10_21_20;happy
2019-01-31_10_22_22;happy
2019-01-31_10_23_25;happy
2019-01-31_10_24_26;happy
2019-01-31_10_25_28;happy
2019-01-31_10_26_30;sadness
2019-01-31_10_27_32;happy
2019-01-31_10_28_34;happy
2019-01-31_10_29_36;happy
2019-01-31_10_30_38;happy
2019-01-31_10_31_40;happy
2019-01-31_10_32_42;neutral
2019-01-31_10_33_44;neutral
2019-01-31_10_34_46;happy
2019-01-31_10_35_48;neutral
2019-01-31_10_36_50;neutral
2019-01-31_10_37_52;sadness
2019-01-31_10_38_54;anger
2019-01-31_10_39_56;anger
2019-01-31_10_41_00;neutral
2019-01-31_10_42_02;happy
2019-01-31_10_43_04;happy
2019-01-31_10_44_06;neutral
2019-01-31_10_45_08;neutral
2019-01-31_10_46_10;sadness
2019-01-31_10_47_12;happy
2019-01-31_10_48_15;sadness
2019-01-31_10_49_17;sadness
2019-01-31_10_50_19;neutral
2019-01-31_10_51_21;happy
2019-01-31_10_52_23;sadness
2019-01-31_10_54_27;surprise
2019-01-31_10_55_29;neutral
2019-01-31_10_56_31;neutral
2019-01-31_10_57_33;anger
2019-01-31_10_58_35;happy
2019-01-31_10_59_37;happy
2019-01-31_11_04_42;neutral
2019-01-31_11_05_46;happy
2019-01-31_11_06_48;happy
2019-01-31_11_07_51;sadness
2019-01-31_11_08_53;sadness
2019-01-31_11_09_55;surprise
2019-01-31_11_10_57;sadness
2019-01-31_11_22_19;neutral
2019-01-31_11_49_57;happy
2019-01-31_11_50_59;neutral
2019-01-31_11_52_01;happy
2019-01-31_11_53_03;happy
2019-01-31_11_54_06;neutral
2019-01-31_11_55_08;happy
2019-01-31_11_56_09;neutral
2019-01-31_11_57_11;neutral
2019-01-31_11_58_13;happy
2019-01-31_11_59_16;happy
2019-01-31_12_00_19;sadness
2019-01-31_12_01_21;happy
2019-01-31_12_02_23;happy
2019-01-31_12_03_26;happy
2019-01-31_12_04_28;happy
2019-01-31_12_05_30;happy
2019-01-31_12_07_33;happy
2019-01-31_12_08_36;happy
2019-01-31_12_09_38;happy
2019-01-31_12_10_40;happy
2019-01-31_12_11_43;sadness
2019-01-31_12_12_45;surprise
2019-01-31_12_13_47;surprise
2019-01-31_12_14_49;neutral
2019-01-31_12_15_51;happy
2019-01-31_12_16_53;neutral
2019-01-31_12_17_55;neutral
2019-01-31_12_18_57;neutral
2019-01-31_12_19_59;happy
2019-01-31_12_21_01;happy
2019-01-31_12_22_05;neutral
2019-01-31_12_23_07;happy
2019-01-31_12_24_09;neutral
2019-01-31_12_25_12;happy
2019-01-31_12_26_16;anger
2019-01-31_12_27_19;happy
2019-01-31_12_28_21;neutral
2019-01-31_12_29_23;anger
2019-01-31_12_30_25;happy
2019-01-31_12_31_27;sadness
2019-01-31_12_33_31;neutral
2019-01-31_12_34_33;happy
2019-01-31_12_35_35;neutral
2019-01-31_12_36_37;happy
2019-01-31_12_37_39;neutral
2019-01-31_12_38_41;happy
2019-01-31_12_39_43;happy
2019-01-31_12_40_46;happy
2019-01-31_12_41_48;neutral
2019-01-31_12_42_50;neutral
2019-01-31_12_43_53;neutral
2019-01-31_12_44_55;neutral
2019-01-31_12_45_57;happy
2019-01-31_12_48_01;happy
2019-01-31_12_49_03;neutral
2019-01-31_12_50_05;neutral
2019-01-31_12_51_07;happy
2019-01-31_12_52_09;neutral
2019-01-31_12_58_23;neutral
2019-01-31_12_59_25;happy
2019-01-31_13_00_27;neutral
2019-01-31_13_01_29;neutral
2019-01-31_13_02_31;neutral
2019-01-31_13_03_33;neutral
2019-01-31_13_04_35;happy
2019-01-31_13_05_37;neutral
2019-01-31_13_06_39;happy
2019-01-31_13_07_41;happy
2019-01-31_13_08_43;neutral
2019-01-31_13_09_45;neutral
2019-01-31_13_10_47;happy
2019-01-31_13_11_49;happy
2019-01-31_13_12_51;happy
2019-01-31_13_13_53;happy
2019-01-31_13_14_56;sadness
2019-01-31_13_15_40;sadness
2019-01-31_13_16_43;happy
2019-01-31_13_17_45;neutral
2019-01-31_13_18_47;sadness
2019-01-31_13_19_49;neutral
2019-01-31_13_20_51;neutral
2019-01-31_13_21_53;neutral
2019-01-31_13_22_55;neutral
2019-01-31_13_23_57;happy
2019-01-31_13_24_59;neutral
2019-01-31_13_26_01;happy
2019-01-31_13_28_05;neutral
2019-01-31_13_29_07;neutral
2019-01-31_13_30_09;sadness
2019-01-31_13_31_11;neutral
2019-01-31_13_32_13;happy
2019-01-31_13_33_15;neutral
2019-01-31_13_34_17;happy
2019-01-31_13_35_19;neutral
2019-01-31_13_36_21;neutral
2019-01-31_13_37_24;anger
2019-01-31_13_38_26;happy
2019-01-31_13_39_28;sadness
2019-01-31_13_40_30;neutral
2019-01-31_13_43_35;happy
2019-01-31_13_45_39;neutral
2019-01-31_13_46_41;neutral
2019-01-31_13_47_43;happy
2019-01-31_13_48_45;sadness
2019-01-31_13_58_12;anger
2019-02-01_10_34_01;neutral
2019-02-01_10_35_06;neutral
2019-02-01_10_36_08;neutral
2019-02-01_10_39_13;happy
2019-02-01_11_56_10;happy
2019-02-01_11_57_12;neutral
2019-02-01_11_58_15;neutral
2019-02-01_12_01_28;happy
2019-02-01_12_02_29;surprise
2019-02-01_12_04_31;neutral
2019-02-01_12_06_14;happy
2019-02-01_12_07_16;surprise
2019-02-01_12_08_17;surprise
2019-02-01_12_09_18;surprise
2019-02-01_12_10_19;neutral
2019-02-01_12_11_20;sadness
2019-02-01_12_12_21;sadness
2019-02-01_12_13_22;surprise
2019-02-01_12_15_24;sadness
2019-02-01_12_23_32;sadness
2019-02-01_12_25_34;sadness
2019-02-01_12_26_35;neutral
2019-02-01_12_28_38;sadness
2019-02-01_12_31_41;neutral
2019-02-01_12_33_43;sadness
2019-02-01_12_34_44;sadness
2019-02-01_12_35_45;neutral
2019-02-01_12_38_48;neutral
2019-02-01_12_40_50;sadness
2019-02-01_12_41_51;surprise
2019-02-01_12_42_52;sadness
2019-02-01_12_43_53;surprise
2019-02-01_12_44_55;sadness
2019-02-01_12_46_57;neutral
2019-02-01_12_51_01;neutral
2019-02-01_12_52_02;happy
2019-02-01_12_54_04;sadness
2019-02-01_13_12_11;neutral
2019-02-01_13_13_13;happy
2019-02-01_13_14_14;neutral
2019-02-01_13_15_15;surprise
2019-02-01_13_16_16;sadness
2019-02-01_13_17_17;happy
2019-02-01_13_18_18;surprise
2019-02-01_13_19_19;surprise
2019-02-01_13_20_21;sadness
2019-02-01_13_22_23;neutral
2019-02-01_13_22_38;neutral
2019-02-01_13_23_40;neutral
2019-02-01_13_24_33;sadness
2019-02-01_13_24_41;surprise
2019-02-01_13_25_35;neutral
2019-02-01_13_25_42;neutral
2019-02-01_13_26_43;happy
2019-02-01_13_27_37;neutral
2019-02-01_13_27_45;neutral
2019-02-01_13_28_38;sadness
2019-02-01_13_30_40;sadness
2019-02-01_13_30_48;sadness
2019-02-01_13_31_49;sadness
2019-02-01_13_32_50;sadness
2019-02-01_13_34_52;happy
2019-02-01_13_35_53;neutral
2019-02-01_13_36_54;sadness
2019-02-01_13_38_56;surprise
2019-02-01_13_39_57;neutral
2019-02-01_13_41_59;sadness
2019-02-01_13_43_01;sadness
2019-02-01_13_44_02;surprise
2019-02-01_13_46_04;happy
2019-02-01_13_47_05;sadness
2019-02-01_13_48_06;surprise
2019-02-01_13_51_09;sadness
2019-02-01_13_52_10;surprise
2019-02-01_13_53_11;sadness
2019-02-01_13_57_15;happy
2019-02-01_13_59_17;sadness
2019-02-01_14_00_19;neutral
2019-02-01_14_03_22;surprise
2019-02-01_14_06_25;neutral
2019-02-05_10_20_57;neutral
2019-02-05_10_21_19;neutral
2019-02-05_10_22_20;neutral
2019-02-05_10_23_21;sadness
2019-02-05_10_25_23;neutral
2019-02-05_10_26_24;happy
2019-02-05_10_27_25;sadness
2019-02-05_10_29_27;sadness
2019-02-05_10_30_29;sadness
2019-02-05_10_31_30;surprise
2019-02-05_10_33_32;sadness
2019-02-05_10_34_33;sadness
2019-02-05_10_35_34;sadness
2019-02-05_10_37_36;neutral
2019-02-05_10_38_37;surprise
2019-02-05_10_40_39;neutral
2019-02-05_10_41_40;surprise
2019-02-05_10_43_42;neutral
2019-02-05_10_44_44;neutral
2019-02-05_10_45_45;neutral
2019-02-05_10_48_48;sadness
2019-02-05_10_49_49;neutral
2019-02-05_10_51_51;neutral
2019-02-05_10_53_53;neutral
2019-02-05_10_54_54;sadness
2019-02-05_10_55_55;sadness
2019-02-05_10_56_56;happy
2019-02-05_10_57_57;sadness
2019-02-05_10_58_59;sadness
2019-02-05_11_00_00;neutral
2019-02-05_11_01_01;sadness
2019-02-05_11_02_02;neutral
2019-02-05_11_03_03;surprise
2019-02-05_11_04_04;neutral
2019-02-05_11_05_05;sadness
2019-02-05_11_06_06;surprise
2019-02-05_11_07_07;sadness
2019-02-05_11_08_08;neutral
2019-02-05_11_09_09;neutral
2019-02-05_11_11_12;neutral
2019-02-05_11_13_14;happy
2019-02-05_11_14_15;neutral
2019-02-05_11_15_16;sadness
2019-02-05_11_16_17;sadness
2019-02-05_11_17_18;neutral
2019-02-05_11_18_19;sadness
2019-02-05_11_19_20;neutral
2019-02-05_11_22_23;surprise
2019-02-05_11_25_26;sadness
2019-02-05_11_26_27;sadness
2019-02-05_11_29_30;happy
2019-02-05_11_30_31;surprise
2019-02-05_11_31_32;surprise
2019-02-05_11_32_34;neutral
2019-02-06_09_44_02;neutral
2019-02-06_09_45_06;sadness
2019-02-06_09_47_08;sadness
2019-02-06_09_50_11;happy
2019-02-06_09_51_13;neutral
2019-02-06_09_52_14;happy
2019-02-06_09_53_15;happy
2019-02-06_09_56_19;happy
2019-02-06_09_57_20;neutral
2019-02-06_09_58_21;sadness
2019-02-06_09_59_22;sadness
2019-02-06_10_01_24;neutral
2019-02-06_10_02_26;sadness
2019-02-06_10_05_29;sadness
2019-02-06_10_06_30;sadness
2019-02-06_12_50_02;neutral
2019-02-06_12_51_04;sadness
2019-02-06_12_52_05;neutral
2019-02-06_12_57_11;sadness
2019-02-06_12_58_12;neutral
2019-02-06_13_02_17;sadness
2019-02-06_13_04_19;surprise
2019-02-06_13_10_25;sadness
2019-02-06_13_11_27;neutral
2019-02-06_13_12_28;sadness
2019-02-06_13_37_29;sadness
2019-02-06_13_38_34;sadness
2019-02-06_13_39_35;surprise
2019-02-06_13_41_37;neutral
2019-02-06_13_43_40;happy
2019-02-06_13_49_46;sadness
2019-02-06_15_02_38;neutral
2019-02-06_15_04_46;happy
2019-02-06_15_05_47;neutral
2019-02-06_15_07_49;surprise
2019-02-06_15_08_51;surprise
2019-02-06_15_09_52;neutral
2019-02-06_15_12_55;sadness
2019-02-06_15_17_00;happy
2019-02-06_15_20_03;neutral
2019-02-06_15_52_26;sadness
2019-02-06_15_57_50;neutral
2019-02-06_16_02_56;surprise
2019-02-06_16_03_58;neutral
2019-02-06_16_04_59;surprise
2019-02-06_16_06_00;sadness
2019-02-06_16_19_14;sadness
2019-02-06_17_51_05;sadness
2019-02-06_17_52_08;neutral
2019-02-06_17_56_20;neutral
2019-02-06_18_02_27;surprise
2019-02-06_18_10_46;happy
2019-02-06_18_18_55;sadness
2019-02-06_18_23_00;sadness
2019-02-06_18_24_01;sadness
2019-02-06_18_32_09;happy
2019-02-12_09_48_15;happy
2019-02-12_09_49_20;neutral
2019-02-12_09_50_21;happy
2019-02-12_09_51_22;sadness
2019-02-12_09_52_24;sadness
2019-02-12_09_53_25;sadness
2019-02-12_09_54_26;neutral
2019-02-12_09_55_28;neutral
2019-02-12_09_56_29;surprise
2019-02-12_09_57_30;surprise
2019-02-12_09_58_31;neutral
2019-02-12_09_59_33;surprise
2019-02-12_10_00_34;surprise
2019-02-12_10_01_36;sadness
2019-02-12_10_04_39;surprise
2019-02-12_10_08_47;happy
2019-02-12_10_09_59;neutral
2019-02-12_10_11_04;neutral
2019-02-12_10_13_07;happy
2019-02-12_10_15_10;neutral
2019-02-12_10_18_14;surprise
2019-02-12_10_19_15;sadness
2019-02-12_10_20_16;surprise
2019-02-12_10_21_17;happy
2019-02-12_10_22_18;neutral
2019-02-12_10_23_20;neutral
2019-02-12_10_46_41;sadness
2019-02-12_10_47_46;neutral
2019-02-12_10_48_47;neutral
2019-02-12_10_49_48;neutral
2019-02-12_10_50_49;neutral
2019-02-12_10_51_50;sadness
2019-02-12_10_54_53;sadness
2019-02-12_10_55_55;neutral
2019-02-12_10_56_56;sadness
2019-02-12_10_59_59;sadness
2019-02-12_11_07_06;sadness
2019-02-12_11_10_09;neutral
2019-02-12_11_14_13;happy
2019-02-12_11_18_18;anger
2019-02-13_13_02_19;neutral
2019-02-13_13_27_13;
2019-02-13_13_28_14;neutral
2019-02-13_13_29_18;
2019-02-13_13_30_19;sadness
2019-02-13_13_32_22;sadness
2019-02-13_13_33_23;happy
2019-02-13_13_34_24;sadness
2019-02-13_13_35_25;happy
2019-02-13_13_36_26;sadness
2019-02-13_13_37_27;sadness
2019-02-13_13_38_28;sadness
2019-02-13_13_39_30;surprise
2019-02-13_13_40_31;happy
2019-02-13_13_41_32;sadness
2019-02-13_13_42_33;sadness
2019-02-13_13_43_34;neutral
2019-02-13_13_44_35;sadness
2019-02-13_13_47_38;sadness
2019-02-13_13_49_40;
2019-02-13_13_50_41;sadness
2019-02-13_13_55_46;sadness
2019-02-13_18_44_44;neutral
2019-02-13_18_45_47;happy
2019-02-13_18_46_33;neutral
2019-02-13_18_47_36;neutral
2019-02-13_18_48_37;sadness
2019-02-13_18_48_48;neutral
2019-02-14_10_52_02;neutral
2019-02-14_10_53_08;neutral
2019-02-14_10_55_10;neutral
2019-02-14_11_07_22;sadness
2019-02-14_11_08_24;surprise
2019-02-14_11_09_25;sadness
2019-02-14_11_10_03;neutral
2019-02-14_11_11_10;sadness
2019-02-14_11_14_14;surprise
2019-02-14_11_15_15;neutral
2019-02-14_11_16_16;sadness
2019-02-14_11_17_17;happy
2019-02-14_11_18_19;sadness
2019-02-14_11_20_21;happy
2019-02-14_14_33_51;sadness
2019-02-14_15_14_35;
2019-02-14_16_02_24;
2019-02-14_16_06_28;neutral
2019-02-14_16_09_31;sadness
2019-02-14_16_10_32;happy
2019-02-14_16_21_44;
2019-02-14_16_23_46;sadness
2019-02-14_16_24_47;sadness
2019-02-14_16_25_49;
2019-02-14_16_28_52;
2019-02-14_16_36_00;neutral
2019-02-14_16_48_12;
2019-02-14_16_58_23;neutral
2019-02-14_16_59_24;
2019-02-14_17_09_35;
2019-02-14_17_26_53;neutral
2019-02-14_17_31_58;
2019-02-14_17_32_59;neutral
2019-02-14_17_34_01;neutral
2019-02-14_17_53_20;sadness
2019-02-14_17_54_21;
2019-02-14_17_55_23;
2019-02-14_17_58_26;sadness
2019-02-14_18_00_28;sadness
2019-02-14_18_03_31;neutral
2019-02-14_18_05_34;neutral
2019-02-14_18_08_37;
2019-02-14_18_09_38;
2019-02-14_18_11_40;
2019-02-14_18_12_42;
2019-02-14_18_15_45;sadness
2019-02-14_18_16_46;sadness
2019-02-14_18_30_00;
2019-02-14_18_36_06;
2019-02-14_18_38_08;
2019-02-14_18_39_09;
2019-02-14_18_40_10;
2019-02-14_18_42_13;sadness
2019-02-14_18_44_15;neutral
2019-02-14_18_48_19;surprise
2019-02-15_12_00_25;
2019-02-15_12_06_23;
2019-02-15_12_07_24;neutral
2019-02-15_12_08_33;sadness
2019-02-15_12_41_27;
2019-02-15_12_42_42;happy
2019-02-15_12_46_54;
2019-02-15_12_49_57;neutral
2019-02-15_12_50_58;
2019-02-15_12_52_00;
2019-02-15_12_54_02;
2019-02-15_12_55_03;
2019-02-15_12_56_04;
2019-02-15_13_00_09;neutral
2019-02-15_13_01_11;neutral
2019-02-15_13_03_14;
2019-02-15_13_04_15;
2019-02-15_13_07_20;sadness
2019-02-15_13_09_22;
2019-02-15_13_11_26;
2019-02-15_13_12_28;
2019-02-15_13_13_38;neutral
2019-02-15_13_14_45;neutral
2019-02-15_13_20_52;neutral
2019-02-15_13_21_53;
2019-02-15_13_23_44;sadness
2019-02-15_13_24_47;
2019-02-15_13_25_44;
2019-02-15_13_26_46;neutral
2019-02-15_13_27_49;neutral
2019-02-15_13_28_50;neutral
2019-02-15_13_36_58;
2019-02-15_13_39_00;
2019-02-15_13_40_02;
2019-02-15_13_42_04;
2019-02-15_13_43_05;
2019-02-15_13_44_06;
2019-02-15_13_53_16;sadness
2019-02-15_13_57_20;surprise
2019-02-15_13_58_21;
2019-02-15_13_59_22;neutral
2019-02-15_14_00_24;
2019-02-15_14_02_26;sadness
2019-02-15_14_03_27;sadness
2019-02-15_14_04_28;sadness
2019-07-23_12_03_15;sadness
2019-07-23_12_04_21;neutral
2019-07-24_14_22_18;sadness
2019-07-24_14_23_30;sadness
2019-07-24_14_25_33;sadness
2019-07-24_14_28_47;sadness
2019-07-24_14_29_50;sadness
2019-07-24_14_30_51;neutral
2019-07-24_14_31_52;sadness
2019-07-24_14_32_53;neutral
2019-07-24_14_33_55;surprise
2019-07-24_15_08_13;neutral
2019-07-24_15_09_16;neutral
2019-07-24_15_11_18;sadness
2019-07-24_15_17_11;neutral
2019-07-24_15_18_15;neutral
2019-07-24_15_19_16;surprise
2019-07-24_15_25_09;neutral
2019-07-24_15_26_10;sadness
2019-07-25_11_09_39;happy
2019-07-25_11_10_43;neutral
2019-07-25_11_11_44;sadness
2019-07-25_11_12_45;sadness
2019-07-25_11_13_46;happy
2019-07-25_11_14_47;sadness
2019-07-25_11_15_48;sadness
2019-07-25_18_29_22;neutral
2019-07-25_18_35_13;sadness
2019-07-25_18_36_20;sadness
2019-07-25_18_37_22;surprise
2019-07-25_18_39_24;neutral
2019-07-25_18_42_29;happy
2019-07-25_18_43_33;neutral
2019-07-25_18_44_45;neutral
2019-07-25_18_52_29;surprise
2019-07-25_18_53_32;neutral
2019-07-25_18_54_33;neutral
2019-07-25_18_55_34;sadness
2019-07-25_18_56_35;sadness
2019-07-25_18_57_36;sadness
2019-07-25_19_14_28;happy
2019-07-25_19_15_31;
2019-07-25_19_16_32;neutral
2019-07-25_19_17_34;
2019-07-25_19_18_36;happy
2019-07-25_19_20_38;neutral
2019-07-25_19_39_02;neutral
2019-07-25_19_40_13;
2019-07-25_19_42_18;sadness
2019-07-25_19_43_19;neutral
2019-07-26_10_43_33;neutral
2019-07-26_10_46_44;sadness
2019-07-26_10_47_47;sadness
2019-07-26_10_48_48;sadness
2019-07-26_10_50_51;sadness
2019-07-26_10_52_53;surprise
2019-07-26_10_53_54;neutral
2019-07-26_10_54_55;sadness
2019-07-26_10_57_48;neutral
2019-07-26_10_58_55;sadness
2019-07-26_10_59_56;sadness
2019-07-26_11_00_58;sadness
2019-07-26_11_01_59;sadness
2019-07-26_11_03_00;sadness
2019-07-26_11_04_02;neutral
2019-07-26_11_06_04;sadness
2019-07-26_11_07_05;surprise
2019-07-26_11_08_06;surprise
2019-07-26_11_09_07;sadness
2019-07-26_11_10_08;sadness
2019-07-26_11_11_09;surprise
2019-07-26_11_12_11;neutral
2019-07-26_11_13_13;sadness
2019-07-26_11_14_14;surprise
2019-07-26_11_15_15;sadness
2019-07-26_11_16_16;neutral
2019-07-26_11_17_17;sadness
2019-07-26_11_18_18;sadness
2019-07-26_11_19_19;neutral
2019-07-26_11_20_20;sadness
2019-07-26_11_21_22;neutral
2019-07-26_11_22_23;sadness
2019-07-26_11_23_24;sadness
2019-07-26_11_24_25;sadness
2019-07-26_11_36_37;neutral
2019-07-26_11_37_38;sadness
2019-07-26_11_38_40;happy
2019-07-26_11_39_41;sadness
2019-07-26_11_40_42;sadness
2019-07-26_11_42_44;sadness
2019-07-26_11_43_45;neutral
2019-07-26_11_44_46;surprise
2019-07-26_11_45_47;sadness
2019-07-26_11_46_48;sadness
2019-07-26_11_48_51;neutral
2019-07-26_11_49_53;sadness
2019-07-26_11_51_55;surprise
2019-07-26_11_52_57;happy
2019-07-26_11_53_58;sadness
2019-07-26_11_58_02;sadness
2019-07-26_11_59_03;
2019-07-26_12_10_14;surprise
2019-07-26_12_11_15;sadness
2019-07-26_12_12_16;surprise
2019-07-26_12_13_17;sadness
2019-07-26_12_14_18;surprise
2019-07-26_12_15_20;sadness
2019-07-26_12_17_22;sadness
2019-07-26_12_18_23;surprise
2019-07-26_12_21_26;sadness
2019-07-26_12_22_27;sadness
2019-07-26_12_26_31;neutral
2019-07-26_12_34_39;sadness
2019-07-26_12_35_40;surprise
2019-07-26_12_36_41;sadness
2019-07-26_12_37_42;surprise
2019-07-26_12_38_44;sadness
2019-07-26_12_39_45;neutral
2019-07-26_12_40_46;surprise
2019-07-26_12_42_48;surprise
2019-07-29_18_41_39;sadness
2019-07-29_18_43_12;surprise
2019-07-29_18_44_20;
2019-07-29_18_45_21;
2019-07-29_18_46_22;
2019-07-29_18_47_23;
2019-07-29_18_53_22;neutral
2019-07-29_18_54_34;surprise
2019-07-29_18_55_36;neutral
2019-07-29_19_03_38;
2019-07-29_19_05_44;neutral
2019-07-29_19_07_08;sadness
2019-07-29_19_08_22;surprise
2019-07-29_19_09_36;neutral
2019-07-29_19_10_40;sadness
2019-07-29_19_11_42;sadness
2019-07-29_19_13_45;neutral
2019-07-29_19_39_10;neutral
